model,shock,family,design,event_year,span,window_start,window_end,sample,outcome,opp,treatment,treatment_col,treatment_scope,note,status,beta,se,t,p,nobs,firms,treated_firms,control_firms,rows
rsz,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,pre_multiseg,rel_inv,sgrow,pre_energy_any,share_energy,firm_pre_binary,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.0026069752033437985,0.007207547041587132,-0.3617007545426622,0.7175772915187348,66320.0,4163.0,472.0,3691.0,66320.0
rsz,GAS_SPIKE_2001,gas,national,2001,3,1998,2004,all_multiseg,rel_inv,l_margin,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.0025880523582854655,0.002838106649082535,-0.911893976613633,0.3618341264155558,37237.0,3806.0,3605.0,201.0,37237.0
rsz,GAS_SPIKE_2001,gas,national,2001,3,1998,2004,all_multiseg,rel_inv,sgrow,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,0.0021802220762059173,0.002170357373417295,1.0045451974451056,0.31512650542307785,37237.0,3806.0,3605.0,201.0,37237.0
rsz,GAS_SPIKE_2001,gas,national,2001,3,1998,2004,pre_multiseg,rel_inv,l_margin,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.002863851412161196,0.0029547072752195156,-0.9692504689651297,0.3324308150430142,35309.0,3363.0,3363.0,0.0,35309.0
rsz,GAS_SPIKE_2001,gas,national,2001,3,1998,2004,pre_multiseg,rel_inv,sgrow,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,0.0019414221363057674,0.002311764125612853,0.8398011348978316,0.4010289578494315,35309.0,3363.0,3363.0,0.0,35309.0
rsz,GAS_SPIKE_2001,gas,national,2001,5,1996,2006,all_multiseg,rel_inv,l_margin,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.0028594380402575106,0.0034114932572445918,-0.8381778372814469,0.4019362380118867,56626.0,4718.0,4206.0,512.0,56626.0
rsz,GAS_SPIKE_2001,gas,national,2001,5,1996,2006,all_multiseg,rel_inv,sgrow,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,0.0020657322106245476,0.0017409911239979698,1.1865265607333197,0.23542202488260822,56626.0,4718.0,4206.0,512.0,56626.0
rsz,GAS_SPIKE_2001,gas,national,2001,5,1996,2006,pre_multiseg,rel_inv,l_margin,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.0032915779607883507,0.003560895845055968,-0.9243679411062964,0.3553012318861408,51572.0,3835.0,3835.0,0.0,51572.0
rsz,GAS_SPIKE_2001,gas,national,2001,5,1996,2006,pre_multiseg,rel_inv,sgrow,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,0.001604210582192561,0.0019503726314106548,0.8225149165635474,0.4107895734932363,51572.0,3835.0,3835.0,0.0,51572.0
rsz,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,all_multiseg,rel_inv,l_margin,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.000412670455271181,0.0032430360685095855,-0.12724818551303796,0.8987444622060892,74695.0,5280.0,4605.0,675.0,74695.0
rsz,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,all_multiseg,rel_inv,sgrow,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,0.00065822891662033,0.0016806408630029215,0.39165352402786713,0.6953158438387987,74695.0,5280.0,4605.0,675.0,74695.0
rsz,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,pre_multiseg,rel_inv,l_margin,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-0.0007340074160404271,0.003345581811630728,-0.21939604450523115,0.8263425051459179,66320.0,4163.0,4163.0,0.0,66320.0
rsz,GAS_SPIKE_2001,gas,national,2001,7,1994,2008,pre_multiseg,rel_inv,sgrow,pre_energy_share_z,share_energy,firm_pre_continuous,Exploratory natural-gas price-spike shock; not a derivative-availability event.,ok,-5.530733100950475e-05,0.00185356218263349,-0.029838400636187788,0.9761960599905877,66320.0,4163.0,4163.0,0.0,66320.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,all_multiseg,rel_inv,l_margin,carbon_segment,seg_carbon,segment,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0034686093141531125,0.009222638860827042,-0.3760972717782494,0.7068475843933479,39425.0,3467.0,860.0,3099.0,39425.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,all_multiseg,rel_inv,sgrow,carbon_segment,seg_carbon,segment,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.004334893851077186,0.0067596819357524035,-0.6412866599757671,0.521341984516682,39425.0,3467.0,860.0,3099.0,39425.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,pre_multiseg,rel_inv,l_margin,carbon_segment,seg_carbon,segment,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0032470779769460966,0.009466915054684114,-0.34299219526000524,0.731607104669409,37910.0,3108.0,785.0,2780.0,37910.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,pre_multiseg,rel_inv,sgrow,carbon_segment,seg_carbon,segment,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.00416727025476578,0.006978415417497202,-0.5971656895513918,0.550401964123227,37910.0,3108.0,785.0,2780.0,37910.0
rsz,EU_ETS_2005,carbon,national,2005,5,2000,2010,all_multiseg,rel_inv,l_margin,carbon_segment,seg_carbon,segment,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.007778197886579671,0.007685168203061169,-1.0121050940019045,0.3114934251046009,60986.0,4303.0,1051.0,3891.0,60986.0
rsz,EU_ETS_2005,carbon,national,2005,5,2000,2010,all_multiseg,rel_inv,sgrow,carbon_segment,seg_carbon,segment,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0015285440411224795,0.004941331315256698,-0.30933850486871733,0.7570655222784592,60986.0,4303.0,1051.0,3891.0,60986.0
rsz,EU_ETS_2005,carbon,national,2005,5,2000,2010,pre_multiseg,rel_inv,l_margin,carbon_segment,seg_carbon,segment,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.006608056386079788,0.008141490065918034,-0.8116519620582088,0.4169959702254187,57823.0,3750.0,930.0,3397.0,57823.0
rsz,EU_ETS_2005,carbon,national,2005,5,2000,2010,pre_multiseg,rel_inv,sgrow,carbon_segment,seg_carbon,segment,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0006970810139527646,0.0054380161464439684,-0.12818663924133442,0.8980018875008864,57823.0,3750.0,930.0,3397.0,57823.0
rsz,EU_ETS_2005,carbon,national,2005,7,1998,2012,all_multiseg,rel_inv,l_margin,carbon_segment,seg_carbon,segment,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.012192621732055691,0.007373823483869684,-1.6535006240286574,0.09823467867704139,77054.0,5010.0,1266.0,4535.0,77054.0
rsz,EU_ETS_2005,carbon,national,2005,7,1998,2012,all_multiseg,rel_inv,sgrow,carbon_segment,seg_carbon,segment,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0014956328095403024,0.00484726937970294,-0.308551617907392,0.757663788229368,77054.0,5010.0,1266.0,4535.0,77054.0
rsz,EU_ETS_2005,carbon,national,2005,7,1998,2012,pre_multiseg,rel_inv,l_margin,carbon_segment,seg_carbon,segment,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.011954730311890722,0.00808533843689098,-1.4785689436752414,0.13926155092239823,72075.0,4290.0,1096.0,3906.0,72075.0
rsz,EU_ETS_2005,carbon,national,2005,7,1998,2012,pre_multiseg,rel_inv,sgrow,carbon_segment,seg_carbon,segment,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.0013222325520846538,0.005351340401686186,0.2470843663146571,0.8048438976517542,72075.0,4290.0,1096.0,3906.0,72075.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,all_multiseg,rel_inv,l_margin,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.004843054495057395,0.00964066604523587,-0.5023568363775746,0.6154206976277021,39425.0,3467.0,810.0,2657.0,39425.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,all_multiseg,rel_inv,sgrow,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0003228379341508608,0.005933883110709658,-0.0544058465810007,0.9566122297814876,39425.0,3467.0,810.0,2657.0,39425.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,pre_multiseg,rel_inv,l_margin,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.004610231321494494,0.009876031443770864,-0.46681010968249975,0.6406396536521382,37910.0,3108.0,780.0,2328.0,37910.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,pre_multiseg,rel_inv,sgrow,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0008001880158889144,0.006125231536817866,-0.13063800300104605,0.8960626889750154,37910.0,3108.0,780.0,2328.0,37910.0
rsz,EU_ETS_2005,carbon,national,2005,5,2000,2010,all_multiseg,rel_inv,l_margin,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.006186437987335188,0.008509097303605063,-0.7270381059944125,0.4672065172400244,60986.0,4303.0,969.0,3334.0,60986.0
rsz,EU_ETS_2005,carbon,national,2005,5,2000,2010,all_multiseg,rel_inv,sgrow,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.0026179701080680864,0.004742165415664656,0.5520621654023756,0.58090859291631,60986.0,4303.0,969.0,3334.0,60986.0
rsz,EU_ETS_2005,carbon,national,2005,5,2000,2010,pre_multiseg,rel_inv,l_margin,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.005579883078211822,0.008832520809785725,-0.6317429868978921,0.5275582753706982,57823.0,3750.0,929.0,2821.0,57823.0
rsz,EU_ETS_2005,carbon,national,2005,5,2000,2010,pre_multiseg,rel_inv,sgrow,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.001661112831385665,0.005009208776193475,0.33161181847324667,0.7401840504345643,57823.0,3750.0,929.0,2821.0,57823.0
rsz,EU_ETS_2005,carbon,national,2005,7,1998,2012,all_multiseg,rel_inv,l_margin,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.009797990457135907,0.008060883621128511,-1.2154983147820466,0.2241812650369146,77054.0,5010.0,1146.0,3864.0,77054.0
rsz,EU_ETS_2005,carbon,national,2005,7,1998,2012,all_multiseg,rel_inv,sgrow,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.006796872273523736,0.004591019452131945,1.480471242692612,0.13875321004951013,77054.0,5010.0,1146.0,3864.0,77054.0
rsz,EU_ETS_2005,carbon,national,2005,7,1998,2012,pre_multiseg,rel_inv,l_margin,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.01015297762560205,0.008607706371667854,-1.1795218362722542,0.2381957858659045,72075.0,4290.0,1095.0,3195.0,72075.0
rsz,EU_ETS_2005,carbon,national,2005,7,1998,2012,pre_multiseg,rel_inv,sgrow,pre_carbon_any,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.004912548621791127,0.004874476629783956,1.0078104779033188,0.31355009447011883,72075.0,4290.0,1095.0,3195.0,72075.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,all_multiseg,rel_inv,l_margin,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0029965589165545396,0.010156327389764838,-0.2950435528077165,0.7679629140109896,39425.0,3467.0,694.0,2773.0,39425.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,all_multiseg,rel_inv,sgrow,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.007300032804469922,0.006107455312037254,1.1952658564823557,0.23199384015753344,39425.0,3467.0,694.0,2773.0,39425.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,pre_multiseg,rel_inv,l_margin,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0029140015627347597,0.010398295656015645,-0.28023838320551553,0.7792968499240516,37910.0,3108.0,664.0,2444.0,37910.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,pre_multiseg,rel_inv,sgrow,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.006860634683976611,0.006321717405570604,1.0852485557059417,0.27782164620156036,37910.0,3108.0,664.0,2444.0,37910.0
rsz,EU_ETS_2005,carbon,national,2005,5,2000,2010,all_multiseg,rel_inv,l_margin,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.006380521308027568,0.00949456029464463,-0.6720186201383623,0.5015754043115779,60986.0,4303.0,804.0,3499.0,60986.0
rsz,EU_ETS_2005,carbon,national,2005,5,2000,2010,all_multiseg,rel_inv,sgrow,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.005472576358253558,0.005094948597022871,1.0741180708773677,0.2827757122548822,60986.0,4303.0,804.0,3499.0,60986.0
rsz,EU_ETS_2005,carbon,national,2005,5,2000,2010,pre_multiseg,rel_inv,l_margin,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.006003072022447154,0.009832551645486165,-0.610530433898406,0.5415137961718044,57823.0,3750.0,765.0,2985.0,57823.0
rsz,EU_ETS_2005,carbon,national,2005,5,2000,2010,pre_multiseg,rel_inv,sgrow,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.004770435546374959,0.0053973191963127476,0.883852774472547,0.3767807573713673,57823.0,3750.0,765.0,2985.0,57823.0
rsz,EU_ETS_2005,carbon,national,2005,7,1998,2012,all_multiseg,rel_inv,l_margin,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.009029742124159653,0.008730884061264118,-1.0342299887157433,0.3010331672027746,77054.0,5010.0,941.0,4069.0,77054.0
rsz,EU_ETS_2005,carbon,national,2005,7,1998,2012,all_multiseg,rel_inv,sgrow,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.009704807856159929,0.004862430739235513,1.9958758029910262,0.045952324551219004,77054.0,5010.0,941.0,4069.0,77054.0
rsz,EU_ETS_2005,carbon,national,2005,7,1998,2012,pre_multiseg,rel_inv,l_margin,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.009515715874989925,0.009299706249708526,-1.023227575095522,0.3062049674482794,72075.0,4290.0,892.0,3398.0,72075.0
rsz,EU_ETS_2005,carbon,national,2005,7,1998,2012,pre_multiseg,rel_inv,sgrow,pre_carbon_high25,share_carbon,firm_pre_binary,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.008055764779290606,0.005177167283937027,1.556017864109757,0.11970986559895147,72075.0,4290.0,892.0,3398.0,72075.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,all_multiseg,rel_inv,l_margin,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0014122192602435293,0.00409859709789295,-0.34456162108969873,0.7304266889216717,39425.0,3467.0,3307.0,160.0,39425.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,all_multiseg,rel_inv,sgrow,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.0019409496593317858,0.002454539324608166,0.7907592434444424,0.42909155327094095,39425.0,3467.0,3307.0,160.0,39425.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,pre_multiseg,rel_inv,l_margin,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.0013243958471289602,0.004200708466061607,-0.31527916251009286,0.7525522350389866,37910.0,3108.0,3108.0,0.0,37910.0
rsz,EU_ETS_2005,carbon,national,2005,3,2002,2008,pre_multiseg,rel_inv,sgrow,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,0.0016574508163245253,0.002530826121765317,0.6549050533619474,0.5125346800885429,37910.0,3108.0,3108.0,0.0,37910.0
rsz,EU_ETS_2005,carbon,national,2005,5,2000,2010,all_multiseg,rel_inv,l_margin,pre_carbon_share_z,share_carbon,firm_pre_continuous,Exploratory high-carbon period proxy for EU ETS start; current data lacks facility/allowance exposure.,ok,-0.00215319146088963,0.003953628049820337,-0.5446115400227082,0.5860235023039873,60986.0,4303.0,4035.0,268.0,60986.0
